,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.23113046666666673,0.21995066666666663,0.26126634545454547,0.24548777575757574,0.23993702424242425,0.2183394424242424,0.23560732121212122,0.2590958484848485,0.22591809090909087,0.23219542424242423,0.3073311151515152,0.3236025696969697,0.37457030303030303,0.3544257212121212,0.3139182727272727,0.3279083636363636,0.26184148484848485,0.25126095151515154,0.25626454545454547,0.20854996969696973,0.20996393939393937,0.20123108484848481,0.17002158181818183,0.15989630303030303
1,0.19689270909090914,0.1914729272727273,0.18584688484848488,0.22798177575757575,0.2097618727272727,0.2061530121212121,0.16544165454545456,0.14053440606060608,0.14375195151515152,0.1666396181818182,0.17543964242424243,0.21982020606060607,0.27967305454545455,0.3310947515151515,0.3678291151515152,0.3668848363636364,0.32608119393939394,0.2845311272727273,0.2417018121212121,0.19468612121212123,0.21486340606060608,0.1795327575757576,0.14889484242424242,0.19890343030303032
2,0.29826121212121215,0.3421024363636363,0.3820824363636363,0.4219813818181818,0.41488644242424244,0.4141147454545455,0.4400329939393938,0.3885138909090909,0.44461343030303024,0.42445073333333333,0.5070495696969698,0.4737272606060606,0.4364717878787879,0.4195466909090909,0.4402290484848485,0.42075987272727267,0.41305839999999994,0.39944523030303036,0.3473721515151515,0.3565101818181818,0.38122727272727275,0.34007639393939393,0.3488806484848485,0.42862038787878787
3,0.41345715151515156,0.3809716787878788,0.38734590303030303,0.42524506666666667,0.4923037393939394,0.4678226363636364,0.44731092121212124,0.4326237757575757,0.4148712121212121,0.4472362484848485,0.43896801818181824,0.43156151515151514,0.3941704606060606,0.44633453939393936,0.41161460606060607,0.4098155818181818,0.41450229090909085,0.41775698787878784,0.4112911939393939,0.4181362545454546,0.37534715757575765,0.44617513333333336,0.3716523333333333,0.3082680545454546
4,0.3326399818181819,0.3761896727272727,0.3497815636363636,0.31629159393939393,0.40149647878787875,0.4756290363636364,0.44809396969696974,0.45254580606060607,0.41403070909090905,0.3327253515151515,0.361855903030303,0.3565284848484849,0.3614355757575758,0.41957597575757577,0.3923992545454546,0.46964680606060605,0.3993190545454545,0.300388206060606,0.32358455151515153,0.3623381939393939,0.41970632121212126,0.46573279393939393,0.4557847939393939,0.42180493939393937
5,0.3407837393939394,0.3665598424242424,0.4409140727272727,0.5619962666666667,0.5726692606060606,0.5032905999999999,0.4323186909090909,0.28305496969696975,0.37833053939393935,0.2919970242424243,0.2862649939393939,0.33503581212121214,0.38648413939393933,0.4246166303030303,0.40289240000000004,0.2863904666666667,0.29798815757575753,0.3261547454545454,0.34318308484848487,0.3167776848484849,0.3348509515151515,0.37103550909090915,0.29060933333333333,0.3409626424242424
6,0.3806507272727273,0.3806676727272727,0.33261575757575756,0.2853431454545455,0.2975743818181818,0.31404104848484854,0.2835518,0.3158332666666667,0.29955027272727275,0.3053555818181818,0.2681259636363636,0.2947307393939394,0.28997687878787876,0.3393524727272727,0.3536308848484848,0.34096513939393935,0.3444393272727273,0.32650494545454545,0.3034877818181818,0.325371703030303,0.19193161818181814,0.26529042424242427,0.31544456969696966,0.3259988848484849
7,0.36187209090909095,0.3659001757575757,0.4083427575757575,0.3923992787878788,0.3191781818181818,0.34683478181818184,0.34654059393939396,0.336462890909091,0.38844167272727276,0.41475690909090906,0.5324261636363636,0.5997352666666667,0.5510188303030303,0.519354709090909,0.5215470606060607,0.5773552121212121,0.5317475515151515,0.5035135515151515,0.4389951454545454,0.462246490909091,0.48177518181818185,0.509137509090909,0.5070955515151515,0.643172006060606
8,0.6748838121212122,0.6788785030303031,0.6481539030303032,0.6832511454545455,0.7132983575757575,0.7186877333333332,0.7044764181818182,0.6129437151515151,0.5578719515151515,0.5738215818181818,0.6321806606060606,0.6310020363636364,0.6948366121212122,0.6695719696969697,0.6991856060606061,0.7013787878787878,0.6772575757575757,0.6525037878787878,0.5686174242424241,0.6157272727272728,0.5660309333333333,0.4746108787878788,0.3925227272727272,0.4752803030303031
9,0.4131212121212121,0.5101335393939395,0.46632332121212117,0.44000757575757576,0.44850495757575753,0.5206754545454546,0.535250206060606,0.4710403393939394,0.3881668242424242,0.3901566303030303,0.4111972242424243,0.4499202545454546,0.4978318727272727,0.5175418181818182,0.5217229333333333,0.536344515151515,0.4875182606060606,0.3931407757575757,0.3555346363636363,0.43205583030303035,0.38321873333333334,0.3248331575757576,0.41738212727272733,0.3518486424242424
10,0.3516171393939394,0.39160030303030297,0.3274814909090909,0.39025274545454547,0.357131206060606,0.3673562363636363,0.35877248484848484,0.3166919212121212,0.2812341515151515,0.2249385272727273,0.26026456969696965,0.30483033333333337,0.35494023030303035,0.3913560606060606,0.3843869090909091,0.3445295333333333,0.38955681818181825,0.35921400000000003,0.30951215757575756,0.29760770909090906,0.2943696181818182,0.29165389696969696,0.3051909636363636,0.2527621575757576
11,0.2290502606060606,0.20775378787878787,0.1517651515151515,0.13127272727272726,0.14824621212121214,0.21034469696969696,0.2240909090909091,0.1820637515151515,0.18046001212121213,0.20489513939393939,0.238971,0.30210575151515157,0.328468903030303,0.36952127878787877,0.37061458181818185,0.31179067272727273,0.3444994242424242,0.348157193939394,0.28451853333333327,0.22716376363636365,0.2764856363636363,0.23929371515151512,0.18801816363636367,0.1693646303030303
