,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003214666943251947,0.042595078915936474,0.17672926106741646,0.32077350849938097,0.452064152122253,0.4900747634213505,0.48332838459930955,0.4158615099120881,0.2706188130388114,0.1105263879284861,0.027383223887396443,0.017154921081733186,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002934503812820217,0.02537534988160375,0.11906996646458166,0.22292816479165664,0.33475613601743676,0.3923098435344041,0.39075524259881883,0.339266154973711,0.22875011451124894,0.09782356909797545,0.009103647276481634,0.0008444757213230119,0.0007479642103146678,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003774339462159059,0.03807482247219172,0.1641465445650782,0.2907593908880112,0.35800077634376914,0.4489448693155494,0.4554568559350292,0.4082855241212643,0.286947181833061,0.12648763187359707,0.02886842659045706,0.0005549411882979793,0.0014959284206293355,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001952339942328703,0.036047064049442655,0.1443577958583941,0.27556432947592924,0.3844519768510408,0.43305186026102827,0.437688204631653,0.3995781375420131,0.2760743665379998,0.12137763575700135,0.031042397658164144,0.009096209912536443,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003790414970342183,0.047955087774204534,0.2001320682159168,0.340314593324784,0.4549043802952906,0.5011903875813504,0.4758194738982143,0.41624728496441044,0.27790345816160567,0.12384994633182594,0.031233258723145543,0.022149391776415,0.004149994973358802,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012986885642624058,0.04061138318389795,0.16574976953114207,0.30702438741972954,0.43208100911958164,0.4738939095114856,0.4595333807195949,0.38330872001732985,0.2805215471923796,0.12179078360761439,0.03183817752665679,0.018506082235850006,0.00019302302201668845,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024026524412862617,0.03754467704470927,0.14869205452038228,0.2793844180143782,0.3958864440649377,0.45307642348700466,0.43427736719543153,0.3825700223003478,0.29979973860311704,0.141787861099075,0.035299833538354634,0.0141871921182266,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031955327241855086,0.045216542940349325,0.18410296446888894,0.3256040183496342,0.44422797749667753,0.4730984564188324,0.45407464336350023,0.3991259235685111,0.2723196552289091,0.11959861916138559,0.03222636717206573,0.022149391776415,0.003402030763044134,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029474800046836184,0.04079738873939286,0.15401958604539037,0.3049854358083906,0.4122293160666535,0.4210575162635103,0.40781245443449554,0.3470428567337021,0.24428839379365547,0.10445521469242149,0.03319814592542912,0.001737207198150196,0.0008203478435709259,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002493899805846227,0.03375860144581342,0.14875861586675523,0.2939191207063746,0.39827207737724696,0.458583496628964,0.44236428394343785,0.3943872584480348,0.2975646510312766,0.13683864281667737,0.03545934979501065,0.01756509500351865,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005913040533756702,0.053277554803901804,0.19230858611056662,0.3280818955352311,0.42652933039471636,0.4690705222498051,0.4423995319504302,0.39991314922060617,0.2956998690140948,0.14284094327884517,0.034438002841548,0.022149391776415,0.007383130592138333,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020265717764245573,0.034706446752312624,0.13524154528565438,0.22932607935507288,0.32004479658194496,0.3627081568219346,0.3764664450768784,0.35062082800385186,0.24382421165107834,0.1058747304509955,0.010223346925890418,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030906935369531547,0.03686992960197982,0.166310940029165,0.3040146927991647,0.45444189350915626,0.5100163920231453,0.505135419313439,0.4306747627576782,0.30282651058296267,0.14308213351112364,0.03951379924921199,0.022173519654167088,0.003209007741027446,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048581441030405624,0.05608245980966058,0.23059059140094235,0.4073675442334331,0.5708973307180165,0.6142240686198867,0.5980356901415367,0.5062411609161833,0.37425850328844507,0.17517216846927064,0.0438889425831328,0.02210113602091083,0.003112496230019101,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005264614236033901,0.04959161842081508,0.17887123232003688,0.32602665602068964,0.4572712472456372,0.48981999093233575,0.4668028739888771,0.40107099838923355,0.29772873445118087,0.1425973098116742,0.027558042020499832,0.0008203478435709259,0.0006997084548104955,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006153599848333048,0.05392312300268752,0.21727354885925101,0.3779938755523898,0.5141234315225476,0.5565005393340736,0.5517395521211284,0.45007594991160305,0.31552489862882754,0.15159494724317207,0.04235026749376885,0.009651151100834423,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005161911027490872,0.045666263333966735,0.17926224486517975,0.33213535970434477,0.4651025427753171,0.5029424392949715,0.4736551177187363,0.3956378872006543,0.28518416549630216,0.1562093874045927,0.023513275135426635,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027483842459033594,0.04088279433593807,0.178185763074113,0.3282048818707299,0.46426943823678607,0.5258334381407405,0.5076069378734911,0.4277868324581217,0.31161068611557813,0.14907977598311697,0.04292402373208814,0.008541268724238464,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006456555027828104,0.04617988928972692,0.1667854618235066,0.30702978774565515,0.4330425470010334,0.44328400192598505,0.431882573146438,0.363838718568791,0.2672581912359416,0.13237303396004638,0.039436207266968684,0.0,0.0014718005428772496,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002938884686687217,0.0480950533589784,0.20252042074115767,0.3124097317170797,0.41181817615109706,0.47219941733254306,0.4461456478095595,0.37601125848476613,0.26747720137534264,0.13411556958032622,0.042201677498986574,0.022197647531919173,0.008468885090982205,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009013380944509798,0.03682511028828626,0.13362283562329969,0.21674334557193672,0.27450482031473333,0.2991601357944435,0.30894968254033134,0.3030770686263429,0.24898278221651082,0.14234416800038047,0.046200673431246175,0.0033296471297878756,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013589605796935104,0.0631353346404742,0.22633417784743382,0.42034661870738216,0.549557921653234,0.5838559743694536,0.5560544496292329,0.4825390938062347,0.3578047725282257,0.19108332464211178,0.049745006863697636,0.0007238363325625817,0.0007479642103146678,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016320211195414843,0.06805459951906709,0.21360321024274703,0.3664926950808941,0.4743226724111492,0.48855828749838487,0.4805295217167574,0.4289590712515528,0.3398770054069126,0.18933782006898064,0.0542205482675607,0.020291545189504375,0.0016165678093897657,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015457035063910175,0.04181437055036737,0.1385427239768247,0.2470945329167511,0.3367122784164339,0.37626761951654036,0.38500827951259564,0.34103649833388794,0.2568985819969288,0.14492637322100593,0.048890392507046965,0.022173519654167088,0.014331959384739117,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020423263797018434,0.08064368924634333,0.2452393757360356,0.4065783312934158,0.5236607710946427,0.5790354832446717,0.5601487445878719,0.47883378505681695,0.3420514535682078,0.17221560758839208,0.052112098061244165,0.022173519654167088,0.014356087262491202,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021415619984652954,0.07580105833617533,0.23859275515864659,0.3908387137389577,0.49287634893648696,0.527386110217455,0.5000999292664786,0.4532587112050112,0.3610022725800761,0.19288181929005543,0.05773569857559448,0.022173519654167088,0.014428470895747461,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021039191724086734,0.0783670805280955,0.251713054698334,0.4176860248680032,0.5135253165373544,0.5519837825283218,0.5495553028603142,0.4448783022981169,0.31247047000211753,0.16582275250847847,0.053414967405145765,0.022149391776415,0.004077611340102543,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009279320630775505,0.0418897351228724,0.16715803687329137,0.34840470134581875,0.4644917654116761,0.49906912722039937,0.48910492822922924,0.43412277265368604,0.35296699254174574,0.20439567299209235,0.07079676373427661,0.022198416952810184,0.009771790489594853,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015988269459792166,0.0585151984293369,0.20288815787190814,0.37013872193668285,0.48748793377331073,0.5292984714803194,0.5423859398529591,0.4635063583418449,0.376001317221905,0.21429212503116002,0.06389011779678602,0.022197647531919173,0.014283703629234945,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019449472208326302,0.0752165352205789,0.23250219761417815,0.40166897871634705,0.524937294041562,0.572803745024967,0.5605992899995853,0.4934614079185077,0.37778717730906497,0.22166296002477107,0.07414661023628041,0.022250316179786983,0.014307831506987032,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002851093429810384,0.06792260266406341,0.20267705241766687,0.34314211443539816,0.43754092868129346,0.4674244549628146,0.48588244737038244,0.41008550573103975,0.3055258005585262,0.1649601744983915,0.05827579957899675,0.0221742890750581,0.0141871921182266,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033283095229219932,0.08577231969507301,0.2569610882716439,0.43561072521628696,0.5610778926715451,0.5929716848310342,0.5661030689076043,0.5076730662500675,0.38836100199579926,0.22096676607336088,0.0644721520886832,0.022250316179786983,0.010688649844174124,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022391105149847964,0.05634912881487054,0.17891797621588287,0.31504950127754694,0.40405819693078454,0.4411366226019325,0.4449789106413209,0.39068469852651516,0.29764161534351846,0.1646954177147935,0.03609154198984144,5.266864786781372e-05,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038204491411865248,0.07946892501495827,0.21120738164377809,0.36554841892668977,0.4873664164007712,0.5600775455178777,0.55322977088157,0.4948786856322168,0.3977914108286081,0.2301608920624112,0.05546786501469368,0.0001522578424402026,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026216502967170378,0.07299577598211945,0.22868925133019571,0.40007900043432454,0.5150819409074436,0.5606796284087319,0.5583903551850455,0.5150936067506915,0.40330424099793094,0.23851074166198727,0.08000670985824274,0.022558703571737587,0.012256961898059715,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024853817677965946,0.0686746141487103,0.20654963050632588,0.35218472761232106,0.42716648961874565,0.4600932428661859,0.41400307893021976,0.31140891640003476,0.2311731571369044,0.1287732620404413,0.05064919547066706,0.007494047573949856,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003844777547993462,0.06428290741407765,0.17762130581398466,0.304314288136321,0.4130303231281543,0.4662661588296844,0.4722174954948404,0.387427922175853,0.31683184984135415,0.20149177129195853,0.06976850263479507,0.0008274842188877228,0.0009409872323313562,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004180431834172633,0.08825350204996435,0.2551487409113866,0.45348320929321007,0.5666935614990039,0.6075199173306399,0.5940481125317164,0.535990261593,0.41580661440297617,0.26514750817531657,0.08714935009770919,0.0013603335740661915,0.0006997084548104955,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005621673103594441,0.09894258366414334,0.2709642028313334,0.44440627187481613,0.5156541328182879,0.535957573610532,0.4841028663187536,0.4076443396624843,0.3155391883859247,0.1955033088851286,0.07599927948973641,0.02247127535818149,0.014307831506987032,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049408931628649065,0.06169151830160103,0.16173062963675341,0.25394560820858236,0.3313329559867726,0.3429735409537674,0.33097759936674914,0.31131056728699524,0.2559661856323419,0.15513919877803228,0.06180112414868773,0.022563955816491673,0.014211319995978687,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006163167806804199,0.08309186732186546,0.2423597594630399,0.40681761828456575,0.514785359178127,0.565354812197879,0.5707414841482987,0.5009964021888862,0.39252836060045876,0.22898928509513775,0.08763386538987437,0.022786045352677812,0.01425957575148286,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009419069269398114,0.12205035063002655,0.2937865506661414,0.4439212721559079,0.5280031573202572,0.5796157757751601,0.5832235812507452,0.5018546756100473,0.39469614739146625,0.2304014277426771,0.08296885438271023,0.02285154235465341,0.004994470694681814,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007590486570344992,0.09291962270997925,0.22754305501616065,0.3587476695940772,0.44170129527734453,0.4706760724120678,0.4456630332181426,0.3905163383763982,0.3099291865490745,0.19022906442955476,0.08248664866025235,0.023208132065480787,0.014331959384739117,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008897083218177558,0.10508840418424202,0.2887654389211265,0.4678582010331005,0.5777929745237294,0.6465760611313175,0.6248948191413706,0.5614130154063729,0.43110125148356065,0.27895680243117976,0.11442409846049903,0.02347620827879191,0.014331959384739117,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013068744879106293,0.13201164638637256,0.3346668754294999,0.5037786272160368,0.6064700503791739,0.6413674180827115,0.6213012137827353,0.5406989616536987,0.42952461556089266,0.24224177271607708,0.10186701738346124,0.023306408146301225,0.014283703629234945,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006082454825683664,0.07187783151322433,0.18759061806670443,0.32033629684751924,0.42924387140779763,0.47323193791743373,0.45175603593148594,0.4364934929040865,0.3541596486252298,0.20725055890663396,0.06305504620478347,0.0012698893928390906,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012375754449602552,0.12591087712390983,0.30426291178149745,0.4781293099536277,0.5796249020024555,0.6266771164523228,0.6296038095856084,0.5850912855912327,0.46334633884058224,0.272522838582422,0.10344274968351766,0.02403168363554923,0.014356087262491202,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009799563753463511,0.10026401929856037,0.25126013695569643,0.3839222823557697,0.4339524419055316,0.4613853535410185,0.4381505065143891,0.38671392740996424,0.2853335332579093,0.18729030244081718,0.08380785112539248,0.023522880861881184,0.014356087262491202,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008915652224454005,0.08154597247774968,0.19362028891604818,0.28731509983373854,0.3406898079809123,0.37034678739262555,0.36615053511982876,0.31789669052142766,0.2302725395183194,0.13147521572261378,0.04285257364032436,0.0009343557936139383,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00944945689654005,0.08236873281318796,0.23518728349585796,0.40688070539958265,0.4960035361391712,0.5528431046713193,0.5181293517350158,0.45073568788616497,0.3344355796627627,0.19933726065072055,0.08469462535020975,0.0022795478378029557,0.0007720920880667538,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016690209688060318,0.13305372698070062,0.33124380628586825,0.49571196785441834,0.5895223992633621,0.6263419595036483,0.6004388261858263,0.5387177484877799,0.40387650418718585,0.24927249925854414,0.10901309672200607,0.02429997602982565,0.01438021514024329,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017174833246531757,0.13318214280353982,0.3130300180117405,0.4528400590220305,0.5354157230305417,0.5456735656751088,0.5210164081687744,0.42432225638265997,0.3188610139272575,0.19407915406762938,0.09509398091857066,0.02408314478344953,0.01438021514024329,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013987893188787816,0.11304453765028702,0.2745784808955123,0.421286732979625,0.4985035007695727,0.5524171723506266,0.5635071365393273,0.49928097144939587,0.3799184799992296,0.24715884659941897,0.10790071192471784,0.02456088046800321,0.01425957575148286,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267576543316348,0.10344024540815508,0.23642841243346513,0.36793216418566793,0.44586424536482844,0.4800476542318363,0.4652046658196076,0.4449961457053709,0.3338226945860736,0.20785263282756838,0.09189429615267597,0.02423789899638247,0.01438021514024329,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02328590157528426,0.15553257229343181,0.33729607678649565,0.47129163118387263,0.544208777504324,0.619211110702623,0.5915792099664812,0.5695147039494541,0.4387885855138064,0.27897596061334246,0.11859301635293479,0.02613925053815347,0.01438021514024329,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011149184382753686,0.08911823841083827,0.2333208191955724,0.38155345365741317,0.4559387480068446,0.4665860833288621,0.467487895060195,0.42112379802153244,0.33607009238366936,0.23082661438678792,0.10322726844128273,0.011335937473924645,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021503411002125047,0.14085818722581234,0.3357798026084017,0.48780318797987,0.5637317347467811,0.6092133084500572,0.6138421296670259,0.5683357488446089,0.46579050445888864,0.31164301030097036,0.14034691215096404,0.027651380155238034,0.014331959384739117,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028102754033824923,0.14209470894496107,0.3074677321627994,0.41781845297421455,0.4766643173032815,0.5103378509696248,0.47418359331498244,0.39631261859976274,0.2959341762146146,0.1960471625869288,0.08671661845522263,0.009996128069176234,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013925545088333964,0.08280310652446655,0.178930950866695,0.27929354512779436,0.3575815354986607,0.39269450139209083,0.41061032852818075,0.35928971328172865,0.2726152206175215,0.17727139427888575,0.08933467037970567,0.008061092704086434,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,7.642447755013131e-05,0.03467874446864529,0.1745398973937668,0.37106006166913835,0.5036572360259869,0.5848309873304361,0.6041999495422867,0.5826845559587958,0.5260174006317305,0.41060359880751723,0.2564895996731496,0.12809516968203494,0.02658793268027793,0.013994169096209912,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,7.642447755013131e-05,0.034276607742872015,0.15512389469973029,0.3155319420977241,0.4340602720611688,0.5293553395750489,0.5645970147074687,0.538560342673502,0.4681265440364519,0.36201794225739364,0.23024398094787893,0.11973233461445953,0.028525668894481663,0.01394591334070574,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,7.642447755013131e-05,0.032100877108070885,0.17669470469163995,0.36550434911820406,0.5291439966693733,0.6128284800567886,0.6685274510913161,0.6911406079206369,0.6273141391265339,0.5026449262545667,0.3083423708735797,0.13960955315743087,0.029772600835271917,0.013994169096209912,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,7.57128700744881e-05,0.03999349954497326,0.20241703525306945,0.4189642543959529,0.5515935413767812,0.6399530035313805,0.6837305676476713,0.6702107093131426,0.5924608213360623,0.46033173380058695,0.2868609067495083,0.13317288323674786,0.03063516674714722,0.013970041218457827,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.00010648708190854753,0.026938662879794857,0.13908377179923026,0.2851217271525559,0.41357017508785665,0.4530154392105005,0.4454441544862052,0.42103498485364355,0.4236114986206598,0.3197007268262383,0.23547780286544198,0.11125122260490473,0.02754740140800125,0.014042424851714084,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.00020289220341874022,0.037559571541727794,0.17554303863015328,0.3621412669340448,0.4626781988796619,0.5623738702248587,0.6153982319768794,0.5948513702200854,0.5535087595878435,0.44761803867991246,0.28437436936152477,0.14013090041271423,0.031082239354110298,0.013970041218457827,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.00034956140880527725,0.043296903750075964,0.18725664399948444,0.3757194214743171,0.523558803221668,0.6097531769930198,0.6832464247141827,0.6934546775781821,0.6439048235373577,0.5224174156367716,0.34587660975567397,0.16402102687452422,0.03446258455068038,0.013970041218457827,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0004259280729400406,0.03716854918414126,0.1356947973606742,0.29391211103179543,0.41273723031541715,0.4918962532508698,0.5202915222926984,0.5238416199992182,0.4668759725875901,0.3799079528686785,0.24437254553133395,0.1201366057166856,0.05125127920838212,0.036247749435645286,0.01561128526645768,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.00023251731111512223,0.03751459358808246,0.14078932513988898,0.2949403317209306,0.4031256926763949,0.47795830878166295,0.5368990948949448,0.5450684556000168,0.5241198613608826,0.4183731955005921,0.2830142114953558,0.13924330499510643,0.03191651608571006,0.01394591334070574,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.00062942419349163,0.045106794045320524,0.16058141536827916,0.29227984417577174,0.3646535800588402,0.3864322054382694,0.3609947529172104,0.33085426316146976,0.2963983740033646,0.22272487573755426,0.14249208553882384,0.07802063595050576,0.02596378777901277,0.013994169096209912,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.00042682464430900477,0.02669449799232827,0.11024573758541338,0.23112697676562463,0.33651509392742035,0.431538961116492,0.48180670697387995,0.4466479362249465,0.4168618199350624,0.32193433024298446,0.21149206974903564,0.11704521849192547,0.032363316848798916,0.013921785462953655,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0009059054241206621,0.045552458358652126,0.2062396995011169,0.4040185315440307,0.5672874523600338,0.6782205567625654,0.7413575496509005,0.745418884418624,0.693420562634308,0.5582993573728149,0.35963954533492104,0.17020360152899178,0.03578385240985598,0.013970041218457827,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0008777387236236545,0.05668726705567937,0.21299915785288795,0.3937693116278797,0.5381724413883036,0.6082543920572595,0.602643941235695,0.5794592489478816,0.5262434652580079,0.45223729649422295,0.3312323059996783,0.17066310571305432,0.038235933712153815,0.013994169096209912,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.001372630026206132,0.057627592241575876,0.20518429954111078,0.38773815408739454,0.5278027189482741,0.6269587862051358,0.6573132031861076,0.6502399841150266,0.616772417386413,0.5018292805422564,0.3355915056323494,0.1632512819803823,0.035869474685045644,0.013994169096209912,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0013613709840930984,0.04864475204232536,0.16612875961102072,0.326276044665232,0.4538312779516951,0.5434378252125431,0.5849407326771202,0.5730386231032559,0.5318882674235096,0.43719741635623066,0.2819875222509005,0.14146238896689953,0.0345967765820001,0.01394591334070574,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0010766068329582164,0.03883736738385684,0.14212139301202614,0.2889046586364148,0.4355509006376138,0.5149753197172022,0.522783772527372,0.4941827251206775,0.4496785674410913,0.3495484650846169,0.23355179809029364,0.09423136561097975,0.011529985596924322,0.0,0.0,0.0,0.0,0.0
