,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.6805126216847774,0.655897978644256,0.6382098060378703,0.6275633703932685,0.6249331978078402,0.6280558728295836,0.6307489180664564,0.6285378964906582,0.6248074525049512,0.60676300154038,0.603619368968155,0.5959174691662038,0.5888128595529755,0.5912544141840702,0.5940522471733504,0.6109021177604762,0.6331799939223104,0.6594398046756295,0.6724858798503631,0.6669216501975249,0.6575850614580168,0.6450838825958022,0.6494640106464357,0.6607391728054824
1,0.635621548553405,0.6140876654336641,0.6005281302721338,0.5937588414666094,0.5944923557334618,0.6007167482264673,0.6117299410044954,0.6212341901478555,0.6357368150810533,0.6236443084532279,0.6158376208988693,0.6003919061940041,0.5812157475034317,0.5770242374071318,0.5814986744349321,0.6063543293059908,0.6434701512087267,0.6729783822866783,0.6819796502184825,0.6733346606448638,0.6599637434376671,0.6463937295008959,0.6492858714673428,0.6730202973876414
2,0.6496002347245654,0.6258238937033039,0.6110173842881244,0.6035669750919512,0.6027181942974505,0.6085339145560666,0.6169588498496296,0.6221563223690415,0.6227955276587273,0.5955611908080184,0.591893619473756,0.5858892812608062,0.5871991281658999,0.6056941664658235,0.6231203696911904,0.6429252548962078,0.6622795527658727,0.6855843489013004,0.6965556265783656,0.6878896794542654,0.6791818172292022,0.6631912062118179,0.6675608554872107,0.675671427523551
3,0.6505014093952699,0.6288417809726399,0.6175770975888338,0.6152612882606281,0.6206892938353366,0.6400540704802423,0.680156343326592,0.7508985549768943,0.8463287610944032,0.8676006748331255,0.8597311146273223,0.8379143045760812,0.8020140206012721,0.8336913581540589,0.852081608701575,0.853297146629502,0.8680617409437185,0.8557596588110782,0.8261256824302375,0.7934214249038573,0.7635569154677201,0.7306430824365249,0.7173769529817355,0.7369408263562155
4,0.704875774119521,0.6806698033133888,0.6650983433056344,0.6615879535999832,0.6660728694030241,0.6815919355345748,0.7148725256991962,0.7721285536146535,0.8551623686223554,0.8722532510400185,0.8626861292452138,0.8440758244176421,0.8183923463025642,0.8441701333948088,0.8551833261728369,0.8660393373222538,0.885425071517641,0.8772935419308191,0.8541564061992434,0.8221647053892341,0.7903406649830768,0.7550271924217498,0.7439092118913141,0.7632530309857384
5,0.7317747901625258,0.7101361192903773,0.6963565298487913,0.6920287956743616,0.6960526453668096,0.7106705368276556,0.7466965661053536,0.8043927025809223,0.8869025788265867,0.8966478398004841,0.8760989615533736,0.8540306608963545,0.8103341681424275,0.8315222516792238,0.845668598254236,0.8636920916683258,0.8895432301872557,0.8804895683792479,0.8517777242195932,0.8189791577160461,0.7865892634468883,0.753088619002211,0.7461307122423532,0.7610000943089772
6,0.7312822877262105,0.7117498506774528,0.6999507497563685,0.6967232869822175,0.7021198562312037,0.7184772243820142,0.7529733524745628,0.805995955192757,0.8904653624084417,0.9298969936393834,0.9402081084762813,0.9320661001142186,0.8975385356959479,0.9202984355188566,0.9281051230732152,0.9304209324014209,0.9451331328394337,0.9283461349037524,0.8977690687512444,0.8603388835912859,0.8253816893881443,0.7873227777137408,0.7771583657302135,0.79234211105406
7,0.7658517672454443,0.7435738910836102,0.7321205897454706,0.7245339564711677,0.7245129989206861,0.7380515765317349,0.7668891659942786,0.8215988515262336,0.9074304995232158,0.9379132566985571,0.941601785583301,0.9322023241923484,0.8954742169735201,0.912491747964498,0.9208014167304126,0.9262608586308432,0.9404595990820593,0.9218178579287652,0.8851421445861408,0.849734363047647,0.8200060776896396,0.7843887206463308,0.7741928723370812,0.789952950299169
8,0.7597740776058094,0.7373704561410862,0.7236327818004632,0.7148201318229925,0.7113202208925821,0.7131959216606762,0.7247016168750197,0.7397805744464587,0.7682199704498538,0.7664804937598894,0.7727048862528948,0.7640913330049984,0.7382401944860685,0.7389841875281618,0.7403464283094592,0.7474300803722062,0.7659355974473704,0.7754712829164527,0.7778604436713437,0.7628129224256269,0.7463193301966866,0.7232869822175184,0.7265039662164287,0.7467070448805944
9,0.7232031520155924,0.6999507497563685,0.6837400844589284,0.6739633871593088,0.6716685353815846,0.6754513732434952,0.6798838951703325,0.6810470392220557,0.6825874191824459,0.6670893106013769,0.6673093648814327,0.661137366264631,0.6506166759229182,0.6517169473231968,0.6578365520637948,0.6763315903637183,0.7001184101602205,0.7276356739424296,0.7412476029801637,0.7326026134065451,0.7200595194433674,0.7042680051555574,0.7096750531797843,0.7204053190263122
